SampleID SampleName MarkerID Haplotype Reads Replicate MOI HapFreqRep HapFreq
A00198 S6_D0 cpp cpp-18 3061 1 1 0.0147587776395599 0.0251501205652714
A00245 S6_D0 cpp cpp-18 5814 2 1 0.0303175679199041 0.0251501205652714
A00292 S6_D0 cpp cpp-18 6159 3 1 0.0303740161363502 0.0251501205652714
A00225 S6_DX cpp cpp-13 4323 1 1 0.0208435791361703 0.0160671557922935
A00272 S6_DX cpp cpp-13 3319 2 1 0.0173071909057725 0.0160671557922935
A00319 S6_DX cpp cpp-13 2038 3 1 0.0100506973349378 0.0160671557922935
A00199 S7_D0 cpp cpp-24 1589 1 1 0.00766144974493978 0.0311869516821803
A00246 S7_D0 cpp cpp-24 7495 2 1 0.0390832768420504 0.0311869516821803
A00293 S7_D0 cpp cpp-24 9493 3 1 0.0468161284595506 0.0311869516821803
A00226 S7_DX cpp cpp-24 3320 1 1 0.0160075601971051 0.016004741042193
A00273 S7_DX cpp cpp-24 2999 2 1 0.0156385253167857 0.016004741042193
A00320 S7_DX cpp cpp-24 3319 3 1 0.0163681376126881 0.016004741042193
A00200 S8_D0 cpp cpp-13 2240 1 1 0.0108002815787697 0.0309668542308654
A00247 S8_D0 cpp cpp-13 8064 2 1 0.0420503728424675 0.0309668542308654
A00294 S8_D0 cpp cpp-13 8121 3 1 0.040049908271359 0.0309668542308654
A00227 S8_DX cpp cpp-13 6653 1 1 0.0320778005998014 0.0236237011733634
A00274 S8_DX cpp cpp-13 4117 2 1 0.0214684257183084 0.0236237011733634
A00321 S8_DX cpp cpp-13 3513 3 1 0.0173248772019805 0.0236237011733634
A00322 S9_DX cpp cpp-26 3266 1 1 0.0157471962661884 0.0157471962661884
